player_name,player_id,game_date,team,opponent,home_or_road,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fgm,fga,fg_pct,three_pm,three_pa,fg3_pct,ftm,fta,ft_pct,age,position,role,opponent_def_rank_vs_position,plus_minus,wl
Max Christie,1631108,2024-04-14,LAL,NOP,ROAD,2,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,21,G,Bench,4,-5,W
Jimmy Butler III,202710,2024-04-14,MIA,TOR,HOME,24,15,5,4,0,0,1,6,9,0.667,0,0,nan,3,4,0.75,34,F,Starter,29,6,W
Alondes Williams,1631214,2024-04-14,MIA,TOR,HOME,2,2,0,0,0,1,1,1,2,0.5,0,1,0.0,0,0,nan,24,G,Bench,16,-8,W
Jamal Cain,1631288,2024-04-14,MIA,TOR,HOME,2,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,25,F,Bench,29,-8,W
Cole Swider,1631306,2024-04-14,MIA,TOR,HOME,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,24,F,Bench,29,-8,W
Patrick Beverley,201976,2024-04-14,MIL,ORL,ROAD,26,2,5,2,1,0,2,1,3,0.333,0,1,0.0,0,0,nan,35,G,Starter,13,-20,L
Thanasis Antetokounmpo,203648,2024-04-14,MIL,ORL,ROAD,7,2,0,1,1,0,0,1,2,0.5,0,0,nan,0,0,nan,31,F,Bench,6,0,L
Rudy Gobert,203497,2024-04-14,MIN,PHX,HOME,32,21,7,1,2,1,1,7,9,0.778,0,0,nan,7,9,0.778,31,C,Starter,4,-17,L
Kyle Anderson,203937,2024-04-14,MIN,PHX,HOME,18,4,1,4,1,0,1,2,5,0.4,0,0,nan,0,0,nan,30,F-G,Rotation,29,-12,L
Monte Morris,1628420,2024-04-14,MIN,PHX,HOME,6,0,0,4,0,1,0,0,3,0.0,0,2,0.0,0,0,nan,28,G,Bench,11,4,L
Anthony Edwards,1630162,2024-04-14,MIN,PHX,HOME,35,13,6,4,1,1,5,3,7,0.429,0,2,0.0,7,8,0.875,22,G,Starter,11,-21,L
Noah Clowney,1641730,2024-04-14,BKN,PHI,ROAD,41,16,4,2,1,1,1,5,10,0.5,2,4,0.5,4,5,0.8,19,F-C,Starter,7,-21,L
